-0.319229	-78.466689	1
-0.319229	-78.466689	1
-0.319229	-78.466689	1
-0.318738	-78.564156	13
-0.3181801	-78.5541855	13
-0.3187507853	-78.5523907554	13
-0.3184864	-78.5510574	13
-0.3181079612	-78.5490743166	13
-0.3186807167	-78.5406163512	13
-0.3188400267	-78.4700355862	1
-0.3184393428	-78.4503246065	2
-0.318421612	-78.4502246819	2
-0.318551	-78.450137	2
-0.31829	-78.442151	2
-0.3182945208	-78.4413143522	2
-0.3183	-78.44165	2
-0.3184417853	-78.440659232	2
-0.3183864	-78.3938307	2
-0.3179152388	-78.5474395752	13
-0.317774	-78.485974	1
-0.317662	-78.470316	1
-0.3174775821	-78.4747365732	1
-0.3176391721	-78.4634857178	1
-0.3177781943	-78.4661003551	1
-0.31799	-78.44199	2
-0.317771	-78.450348	2
-0.317558	-78.450318	2
-0.317467	-78.450351	2
-0.3176139633	-78.4243520501	2
-0.3167622983	-78.5642471313	13
-0.3170973957	-78.5443649292	13
-0.3164873123	-78.4802780151	1
-0.3165121552	-78.4644795952	1
-0.3165906218	-78.458218336	1
-0.3167949	-78.4612786	1
-0.316576	-78.450389	2
-0.3165639924	-78.4426023731	2
-0.3166056	-78.4378299	2
-0.316904	-78.441963	2
-0.3164646924	-78.4420394897	2
-0.317067	-78.442139	2
-0.3171520977	-78.4414920112	2
-0.317169	-78.4408	2
-0.3171605468	-78.3937072754	2
-0.3159498376	-78.5689103241	13
-0.3163765	-78.5521738	13
-0.3162075877	-78.5581130981	13
-0.315632691	-78.4504966985	2
-0.31589	-78.4494	2
-0.316429	-78.435479	2
-0.3164201636	-78.4427134086	2
-0.3160555135	-78.4413920781	2
-0.3164056836	-78.4418417765	2
-0.3162844807	-78.4419107437	2
-0.316097	-78.442036	2
-0.3163428903	-78.4420623779	2
-0.315400809	-78.5600662231	13
-0.3152905913	-78.5588680346	13
-0.315604	-78.5525389	13
-0.3152113994	-78.5483755214	13
-0.3150998766	-78.4852866421	1
-0.3148662746	-78.4533538818	2
-0.3149719096	-78.4428966169	2
-0.315326869	-78.4511017939	2
-0.3154779077	-78.4344024658	2
-0.315125	-78.437833	2
-0.3150356335	-78.4420416419	2
-0.3151554513	-78.4423303355	2
-0.3153033588	-78.4616876095	1
-0.3149453104	-78.4620513916	1
-0.3152854145	-78.4617004395	1
-0.3144302269	-78.5540711169	13
-0.314442	-78.4974	1
-0.314331172	-78.4854642247	1
-0.3147116377	-78.4715785551	1
-0.3141256293	-78.450441185	2
-0.31403	-78.45074	2
-0.3141492009	-78.4600601196	1
-0.3140352666	-78.4592514038	1
-0.3144942413	-78.4421915406	2
-0.3144852615	-78.4502246819	2
-0.3145440155	-78.4503579146	2
-0.3148	-78.450296	2
-0.3143951493	-78.4502912983	2
-0.314613	-78.450367	2
-0.3145035209	-78.4446787834	2
-0.3141876923	-78.4453393636	2
-0.3143671782	-78.445211676	2
-0.3147373496	-78.4063872753	2
-0.314027	-78.400773	2
-0.3140505584	-78.4439014811	2
-0.3140189459	-78.4435517229	2
-0.314572	-78.443525	2
-0.3132584841	-78.5625002314	13
-0.3133780062	-78.5460968018	13
-0.3137689784	-78.4815018403	1
-0.3138352535	-78.4805028955	1
-0.3133557989	-78.4539218246	1
-0.3138713497	-78.4644462916	1
-0.3132335062	-78.4652622256	1
-0.313796	-78.451023	2
-0.3138295987	-78.4512128202	2
-0.3133991063	-78.4468994141	2
-0.3132979422	-78.4465662666	2
-0.3138182826	-78.4450895399	2
-0.313818872	-78.4445800781	2
-0.3138230109	-78.4453116054	2
-0.3138062733	-78.4452893989	2
-0.313567	-78.441641	2
-0.3139656135	-78.4212257943	2
-0.3129421771	-78.475440979	1
-0.3127770204	-78.4723722314	1
-0.3125110567	-78.4512481689	1
-0.3126367314	-78.4349155426	2
-0.312989	-78.443649	2
-0.3116797	-78.5597858	13
-0.3122741	-78.5418733	13
-0.3127390104	-78.4452560891	2
-0.312586993	-78.4458084106	2
-0.3126851314	-78.4454837059	2
-0.312727	-78.445157	2
-0.3129460571	-78.4452394342	2
-0.3129115999	-78.4457397461	2
-0.3130001161	-78.445583635	2
-0.3124111216	-78.4461943111	2
-0.3130398683	-78.4449285421	2
-0.312765	-78.446224	2
-0.3128872148	-78.4455725318	2
-0.3124490626	-78.4799090737	1
-0.311772	-78.458155	1
-0.312336602	-78.4475710947	2
-0.3121692204	-78.4504855958	1
-0.312991	-78.4575	1
-0.3120821899	-78.445317157	2
-0.3123258797	-78.4460222119	2
-0.3111234009	-78.5646896362	13
-0.3109101282	-78.5430955789	13
-0.3114675879	-78.4873504639	1
-0.3114211	-78.5484095	13
-0.3108001053	-78.5341796875	13
-0.3111192305	-78.4814962906	1
-0.31107187	-78.47721	1
-0.310966	-78.45056	1
-0.311305	-78.450853	1
-0.3113034	-78.446029	2
-0.31131	-78.465312	1
-0.310966	-78.449906	1
-0.3109447836	-78.4499027022	1
-0.3107400143	-78.4437182746	2
-0.310784	-78.443781	2
-0.310719	-78.443646	2
-0.3112318218	-78.4636914081	1
-0.3101681732	-78.569869585	13
-0.3101550199	-78.5525682207	13
-0.3100454211	-78.553894043	13
-0.310586323	-78.5490521327	13
-0.3104248941	-78.5434494019	13
-0.310062	-78.484322	1
-0.3106081891	-78.4750196246	1
-0.3101607	-78.5415193	13
-0.3103378768	-78.498560085	1
-0.3099410916	-78.4823786837	1
-0.309891	-78.48192	1
-0.30994	-78.471657	1
-0.3102083504	-78.4562988281	1
-0.3099909127	-78.4579696655	1
-0.3103179932	-78.4720687866	1
-0.310262	-78.472064	1
-0.3103631139	-78.4721069336	1
-0.3103373945	-78.472038269	1
-0.3106248744	-78.4534666281	1
-0.3102009483	-78.4524618578	1
-0.3100296627	-78.4546485543	1
-0.3099620044	-78.4479522705	1
-0.3100220564	-78.4462442754	2
-0.310558	-78.44969	1
-0.3104267632	-78.4494474878	1
-0.3100504577	-78.4494018555	1
-0.3103944391	-78.4444066854	2
-0.3102769657	-78.4443456169	2
-0.3101060412	-78.443923688	2
-0.31003	-78.443869	2
-0.3103570172	-78.4431075837	2
-0.3101557756	-78.4441568594	2
-0.3101286472	-78.443979205	2
-0.309917	-78.451973	1
-0.3106417954	-78.4519500732	1
-0.3104880523	-78.4519011806	1
-0.310678	-78.451821	1
-0.3102920723	-78.3967455325	2
-0.3095406	-78.5499424	13
-0.3097227008	-78.545203152	13
-0.3091685176	-78.5629348755	13
-0.3091838162	-78.5626277718	13
-0.3093421449	-78.5633985561	13
-0.309742	-78.542511	13
-0.3095479286	-78.5417644575	13
-0.30966	-78.526062	13
-0.3098647112	-78.4690476299	1
-0.309107	-78.444882	2
-0.3092904144	-78.446088831	1
-0.30928	-78.45178	1
-0.30958	-78.45102	1
-0.309647	-78.4518948	1
-0.3094978042	-78.4511351018	1
-0.3095005455	-78.4296381487	2
-0.30982	-78.43526	2
-0.309193	-78.448906	1
-0.3097557323	-78.4484648839	1
-0.3094206452	-78.4490203857	1
-0.309871792	-78.4431408942	2
-0.3094005058	-78.444090239	2
-0.309619	-78.443862	2
-0.3094728631	-78.4530391856	1
-0.3091617558	-78.4523841404	1
-0.309162	-78.452604	1
-0.30953	-78.453142	1
-0.3095760333	-78.4527338684	1
-0.3088668555	-78.5525737664	13
-0.3087314925	-78.5343718529	13
-0.3083924827	-78.4931499231	1
-0.3087858303	-78.466289072	1
-0.3089664693	-78.4621982766	1
-0.3090329126	-78.4619207404	1
-0.308475	-78.455462	1
-0.308292	-78.451392	1
-0.3082487018	-78.4506332874	1
-0.3083023452	-78.4504938126	1
-0.3087156802	-78.4471991429	1
-0.308446	-78.445772	1
-0.3084868822	-78.4153894919	2
-0.3088026941	-78.4149551392	2
-0.3082992733	-78.4529800415	1
-0.3082761995	-78.453294541	1
-0.308933	-78.452611	1
-0.3083665151	-78.453322297	1
-0.308907	-78.452427	1
-0.308327	-78.452864	1
-0.3085641982	-78.4529004052	1
-0.3087744072	-78.4525108337	1
-0.3087614297	-78.4525950876	1
-0.3083023452	-78.4542274475	1
-0.30834526	-78.4498500824	1
-0.3084487855	-78.4501025518	1
-0.3084740041	-78.4497642517	1
-0.3084740041	-78.4487342834	1
-0.308259	-78.449999	1
-0.3083721346	-78.4500414867	1
-0.308337	-78.450088	1
-0.308432	-78.449537	1
-0.3083856706	-78.4500692436	1
-0.3083881747	-78.4499359131	1
-0.3083991394	-78.4500470381	1
-0.3086826691	-78.4502024765	1
-0.3085782183	-78.4492920482	1
-0.308562	-78.45015	1
-0.3083047908	-78.4501414114	1
-0.30792	-78.56057	13
-0.3078559935	-78.5455169678	13
-0.30754	-78.543893	13
-0.3079383757	-78.5409324977	13
-0.308056	-78.476331	1
-0.3080856502	-78.4762115479	1
-0.3079081158	-78.4735821597	1
-0.3081579193	-78.4557148352	1
-0.3079289709	-78.4559868371	1
-0.3075084228	-78.455965519	1
-0.3081736011	-78.4505367279	1
-0.3081928054	-78.4505577633	1
-0.3081702191	-78.4504689417	1
-0.3080423712	-78.4530558392	1
-0.307741	-78.453221	1
-0.3081662953	-78.4531021118	1
-0.3076645081	-78.452772727	1
-0.3076291978	-78.4524154663	1
-0.3077503725	-78.4531446586	1
-0.308205943	-78.4379665326	2
-0.3081023882	-78.4461832079	1
-0.3081306863	-78.4477472305	1
-0.3076361903	-78.4474600645	1
-0.3075942523	-78.4427261353	2
-0.3077116075	-78.4151784681	2
-0.3073697	-78.5500025	13
-0.3071171182	-78.5362955835	13
-0.30685	-78.465904	1
-0.3066881001	-78.4627227783	1
-0.306668	-78.457256	1
-0.306796	-78.455103	1
-0.306751917	-78.444945197	1
-0.3069760508	-78.4483760605	1
-0.306875	-78.447956	1
-0.306632	-78.452062	1
-0.3073878677	-78.4506687902	1
-0.30692	-78.45146	1
-0.3072345836	-78.4505300066	1
-0.3073317626	-78.4405537461	2
-0.306759	-78.437141	2
-0.3068426109	-78.4540994617	1
-0.3072242838	-78.4532723362	1
-0.3072355	-78.4537622	1
-0.306904	-78.453031	1
-0.307096	-78.453668	1
-0.3072966781	-78.4536664707	1
-0.3069494073	-78.4404760196	2
-0.306743	-78.435715	2
-0.3066480382	-78.4363286706	2
-0.3071865624	-78.4491634369	1
-0.3073153066	-78.4493350983	1
-0.306914	-78.45	1
-0.3072509983	-78.4489201027	1
-0.3073582213	-78.4497642517	1
-0.3073306281	-78.3985950843	2
-0.3080985003	-78.4495925903	1
-0.3078761556	-78.4499526646	1
-0.3081514839	-78.4498527397	1
-0.3082165158	-78.4495711327	1
-0.308101454	-78.4492365341	1
-0.3080882111	-78.4494696934	1
-0.308025463	-78.449686198	1
-0.3081306863	-78.4489059448	1
-0.3078174788	-78.4500692436	1
-0.3082060117	-78.4502968496	1
-0.3076854348	-78.4491271973	1
-0.30795	-78.449544	1
-0.30794	-78.449383	1
-0.307807	-78.448888	1
-0.3079161127	-78.4497213364	1
-0.3075972408	-78.4488534854	1
-0.3078948595	-78.4495585159	1
-0.3081971078	-78.4499249077	1
-0.30807	-78.450236	1
-0.3080567638	-78.4495474131	1
-0.307953872	-78.4500525894	1
-0.3081736011	-78.449678421	1
-0.3080349158	-78.449913805	1
-0.3077905173	-78.4496973008	1
-0.3081073671	-78.4498804967	1
-0.3077588753	-78.4489589627	1
-0.3077149287	-78.4503412605	1
-0.307872	-78.449084	1
-0.308138	-78.450043	1
-0.3080256521	-78.4498860481	1
-0.3078691065	-78.449760437	1
-0.307696	-78.44897	1
-0.30794509	-78.4502468874	1
-0.3081111022	-78.4501303087	1
-0.308138	-78.450003	1
-0.3081021011	-78.4499435425	1
-0.3081471631	-78.4499526646	1
-0.3080170287	-78.4500248326	1
-0.3081336761	-78.449913805	1
-0.307748	-78.449113	1
-0.3077148068	-78.4495696187	1
-0.307872359	-78.4489034484	1
-0.307966804	-78.4492476369	1
-0.3079448949	-78.4500692436	1
-0.3079578636	-78.4494974504	1
-0.307787	-78.448769	1
-0.307849	-78.449475	1
-0.308138	-78.45	1
-0.308231	-78.449905	1
-0.30784	-78.449139	1
-0.306354	-78.568067	13
-0.305997	-78.559542	13
-0.306036	-78.55325	13
-0.3063862	-78.5610712	13
-0.3063862	-78.5610712	13
-0.3063862	-78.5610712	13
-0.3064462833	-78.5421824455	13
-0.3059939146	-78.541847229	13
-0.306072	-78.471451	1
-0.3060293198	-78.4748999868	1
-0.306271	-78.46501	1
-0.3065382	-78.46291	1
-0.306093	-78.458435	1
-0.3061948697	-78.4620040013	1
-0.306151	-78.468175	1
